topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,class_atr
0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.459251071,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.341900367,0.00031746,0.00031746,0.053713973,0.00031746,0.00031746,0.00031746,0.130531415,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,irrelevant
7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,0.996171875,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,irrelevant
5.21E-05,5.21E-05,5.21E-05,5.21E-05,0.087713826,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,0.01003786,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,0.212346901,5.21E-05,5.21E-05,0.067875288,5.21E-05,0.619682376,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,5.21E-05,irrelevant
0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.760265252,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.230037778,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,0.00020202,irrelevant
0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.073663047,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.232206057,0.000110497,0.000110497,0.000110497,0.688937525,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,irrelevant
0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.994814815,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,irrelevant
8.06E-05,0.088685346,8.06E-05,8.06E-05,8.06E-05,8.06E-05,8.06E-05,8.06E-05,8.06E-05,8.06E-05,8.06E-05,8.06E-05,8.06E-05,8.06E-05,0.101145862,0.183879499,8.06E-05,8.06E-05,8.06E-05,8.06E-05,0.016536833,8.06E-05,8.06E-05,0.038495017,0.195009839,8.06E-05,8.06E-05,8.06E-05,8.06E-05,8.06E-05,8.06E-05,0.088314042,8.06E-05,0.02164678,8.06E-05,8.06E-05,8.06E-05,8.06E-05,0.181842066,0.027988165,8.06E-05,8.06E-05,8.06E-05,8.06E-05,0.053311391,8.06E-05,8.06E-05,8.06E-05,8.06E-05,8.06E-05,irrelevant
9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,0.058752736,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,0.259785606,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,0.103578036,9.48E-05,0.203064897,0.370553322,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,9.48E-05,irrelevant
0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.076116715,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.270563406,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.631956242,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,irrelevant
0.000166667,0.000166667,0.000166667,0.000166667,0.055512426,0.000166667,0.000166667,0.000166667,0.000166667,0.2719964,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.112536005,0.000166667,0.000166667,0.178351947,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.000166667,0.374103223,0.000166667,irrelevant
0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.897017217,0.000119048,0.000119048,0.000119048,0.097268497,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,irrelevant
0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.029851117,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.739077431,0.00010101,0.00010101,0.226323976,0.00010101,0.00010101,0.00010101,0.00010101,irrelevant
0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.110793796,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.243071858,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.14605725,0.000130719,0.056484048,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.073914281,0.000130719,0.000130719,0.000130719,0.363927132,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,0.000130719,irrelevant
0.00025641,0.00025641,0.00025641,0.454143129,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.533549179,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,0.00025641,irrelevant
0.000384615,0.000384615,0.000384615,0.565591791,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.375551485,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.040779801,0.000384615,0.000384615,0.000384615,irrelevant
0.411388879,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.079082123,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.432235372,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.070376333,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,0.000150376,irrelevant
5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,5.46E-05,0.997322404,5.46E-05,irrelevant
0.045867314,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,0.592661286,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,0.104396723,9.01E-05,9.01E-05,9.01E-05,9.01E-05,0.028139791,9.01E-05,0.04821311,9.01E-05,9.01E-05,9.01E-05,0.108972254,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,0.067875647,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,9.01E-05,irrelevant
0.000114286,0.000114286,0.000114286,0.000114286,0.14636178,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.201410971,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.405952603,0.008469812,0.000114286,0.000114286,0.000114286,0.000114286,0.17169361,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,0.061082653,0.000114286,0.000114286,0.000114286,0.000114286,0.000114286,irrelevant
0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.449214828,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.000124224,0.544822439,0.000124224,0.000124224,0.000124224,irrelevant
0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.127987153,0.00010929,0.866766945,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,irrelevant
0.031302201,3.96E-05,0.020607836,3.96E-05,0.048963204,3.96E-05,3.96E-05,3.96E-05,3.96E-05,3.96E-05,0.035389931,3.96E-05,3.96E-05,3.96E-05,3.96E-05,3.96E-05,3.96E-05,0.008772673,3.96E-05,3.96E-05,3.96E-05,0.025070041,3.96E-05,3.96E-05,0.059685137,3.96E-05,3.96E-05,3.96E-05,3.96E-05,3.96E-05,0.01714894,0.066071727,3.96E-05,0.059224189,3.96E-05,0.425382981,3.96E-05,3.96E-05,0.064907148,3.96E-05,3.96E-05,3.96E-05,0.127126827,3.96E-05,0.008921422,3.96E-05,3.96E-05,3.96E-05,3.96E-05,3.96E-05,irrelevant
8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,0.083964118,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,0.035466889,8.20E-05,8.20E-05,8.20E-05,8.20E-05,0.670310236,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,0.08287061,8.20E-05,8.20E-05,8.20E-05,8.20E-05,0.016363761,8.20E-05,8.20E-05,8.20E-05,0.107417829,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.20E-05,irrelevant
6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,0.996733333,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,6.67E-05,irrelevant
0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.895859291,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.095333369,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,irrelevant
0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.07746941,0.850620313,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.038338848,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,irrelevant
0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.994494382,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,irrelevant
0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.221764038,0.000107527,0.526080082,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.064495787,0.000107527,0.000107527,0.000107527,0.000107527,0.182713857,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,0.000107527,irrelevant
4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,0.024392687,4.78E-05,0.049202321,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,0.924156189,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,4.78E-05,irrelevant
6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,0.996677966,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,irrelevant
0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.993422819,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,0.000134228,irrelevant
8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,0.159392964,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,0.034035098,8.85E-05,0.735779399,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,0.066721743,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,8.85E-05,irrelevant
7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,0.120875133,7.09E-05,7.09E-05,7.09E-05,0.289710388,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,0.015076054,7.09E-05,7.09E-05,0.571076014,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,7.09E-05,irrelevant
7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,0.267685349,7.63E-05,7.63E-05,0.291775745,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,0.43695112,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,7.63E-05,irrelevant
0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.085588392,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.08306414,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.384259766,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.432712702,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,0.0003125,irrelevant
0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.371908712,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.373600462,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.08918756,0.000119048,0.000119048,0.000119048,0.070198357,0.089747766,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,0.000119048,irrelevant
0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.60292851,0.368836196,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,0.000588235,irrelevant
0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.535464113,0.076583516,0.000285714,0.000285714,0.000285714,0.000285714,0.057593031,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.317216483,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,irrelevant
